,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
3192,799.02,Hypoxemia,0.428571428571,21.0,0.00211097708082
3193,799.21,Nervousness,0.333333333333,12.0,0.00120627261761
3194,799.22,Irritability,0.0,2.0,0.000201045436269
3195,799.3,"Debility, unspecified",0.625,8.0,0.000804181745074
3196,799.4,Cachexia,0.0,8.0,0.000804181745074
3197,799.51,Attention or concentration deficit,0.111111111111,9.0,0.000904704463209
3198,799.81,Decreased libido,0.234567901235,81.0,0.00814234016888
3199,802.0,"Nasal bones, closed fracture",0.2,5.0,0.000502613590671
3200,802.8,Other facial bones closed fracture,0.5,2.0,0.000201045436269
3201,805,Fracture of vertebral column no spinal cord injury                                                                                                                                                                                                             ,0.5,2.0,0.000201045436269
3202,805.00,"Closed fracture of cervical vertebra, unspecified level",0.333333333333,3.0,0.000301568154403
3203,805.2,Closed fracture of dorsal [thoracic] vertebra without mention of spinal cord injury,0.5,4.0,0.000402090872537
3204,805.4,Closed fracture of lumbar vertebra without mention of spinal cord injury,0.333333333333,6.0,0.000603136308806
3205,805.8,Closed fracture of unspecified part of vertebral column without mention of spinal cord injury,0.0,2.0,0.000201045436269
3206,807.0,Closed fx of rib(s)                                                                                                                                                                                                                                            ,0.25,4.0,0.000402090872537
3207,807.00,"Closed fracture of rib(s), unspecified",0.4,10.0,0.00100522718134
3208,807.01,Closed fracture of one rib,0.2,10.0,0.00100522718134
3209,807.02,Closed fracture of two ribs,0.0,3.0,0.000301568154403
3210,807.03,Closed fracture of three ribs,0.0,2.0,0.000201045436269
3211,807.04,Closed fracture of four ribs,0.0,1.0,0.000100522718134
3212,807.09,"Closed fracture of multiple ribs, unspecified",1.0,3.0,0.000301568154403
3213,808.49,Closed fracture of other specified part of pelvis,0.0,2.0,0.000201045436269
3214,808.8,Unspecified closed fracture of pelvis,1.0,1.0,0.000100522718134
3215,810,Fracture of clavicle                                                                                                                                                                                                                                           ,0.0,1.0,0.000100522718134
3216,810.00,"Closed fracture of clavicle, unspecified part",0.0,2.0,0.000201045436269
3217,810.02,Closed fracture of shaft of clavicle,1.0,1.0,0.000100522718134
3218,810.03,Closed fracture of acromial end of clavicle,0.0,1.0,0.000100522718134
3219,812,Fracture of humerus                                                                                                                                                                                                                                            ,1.0,2.0,0.000201045436269
3220,812.00,"Fracture of unspecified part of upper end of humerus, closed",0.0,1.0,0.000100522718134
3221,812.01,"Fracture of surgical neck of humerus, closed",0.0,1.0,0.000100522718134
3222,812.02,"Fracture of anatomical neck of humerus, closed",0.0,1.0,0.000100522718134
3223,812.03,"Fracture of greater tuberosity of humerus, closed",0.0,1.0,0.000100522718134
3224,812.20,"Closed, fracture of unspecified part of humerus",1.0,1.0,0.000100522718134
3225,813.00,"Fracture closed of upper end of forearm, unspecified",0.666666666667,3.0,0.000301568154403
3226,813.01,"Fracture of olecranon process of ulna, closed",1.0,1.0,0.000100522718134
3227,813.41,"Fracture, closed, colles'",0.0,1.0,0.000100522718134
3228,813.42,Other closed fractures of distal end of radius (alone),0.0,1.0,0.000100522718134
3229,814.00,"Closed fracture of carpal bone, unspecified",0.333333333333,6.0,0.000603136308806
3230,814.09,Closed fracture of other bone of wrist,0.0,3.0,0.000301568154403
3231,815.00,"Closed fracture of metacarpal bone(s), site unspecified",0.333333333333,3.0,0.000301568154403
3232,815.01,Closed fracture of base of thumb [first] metacarpal,0.0,2.0,0.000201045436269
3233,815.04,Closed fracture of neck of metacarpal bone(s),0.0,1.0,0.000100522718134
3234,816.01,Closed fracture of middle or proximal phalanx or phalanges of hand,0.0,1.0,0.000100522718134
3235,816.02,Closed fracture of distal phalanx or phalanges of hand,0.0,2.0,0.000201045436269
3236,816.12,Open fracture of distal phalanx or phalanges of hand,0.0,2.0,0.000201045436269
3237,817.0,Multiple closed fractures of hand bones,0.0,1.0,0.000100522718134
3238,820.00,"Fracture of unspecified intracapsular section of neck of femur, closed",0.0,1.0,0.000100522718134
3239,820.03,"Fracture of base of neck of femur, closed",0.0,1.0,0.000100522718134
3240,820.21,"Fracture of intertrochanteric section of femur, closed",0.5,2.0,0.000201045436269
3241,820.8,"Fracture of unspecified part of neck of femur, closed",0.0,2.0,0.000201045436269
3242,821.01,"Fracture of shaft of femur, closed",0.0,2.0,0.000201045436269
3243,822,Fracture of patella                                                                                                                                                                                                                                            ,0.5,2.0,0.000201045436269
3244,822.0,Closed fracture of patella,0.5,2.0,0.000201045436269
3245,823.00,Closed fracture of upper end of tibia,0.333333333333,3.0,0.000301568154403
3246,823.21,Closed fracture of shaft of fibula,0.0,1.0,0.000100522718134
3247,823.81,Closed fracture of unspecified part of fibula,0.75,4.0,0.000402090872537
3248,823.82,Closed fracture of unspecified part of fibula with tibia,0.0,1.0,0.000100522718134
3249,824.2,"Fracture of lateral malleolus, closed",0.0,4.0,0.000402090872537
3250,824.8,"Unspecified fracture of ankle, closed",0.333333333333,3.0,0.000301568154403
3251,825,Fracture of one or more tarsal and metatarsal bones                                                                                                                                                                                                            ,0.0,1.0,0.000100522718134
3252,825.0,"Fracture of calcaneus, closed",0.25,4.0,0.000402090872537
3253,825.2,"Fracture of other tarsal and metatarsal bones, closed                                                                                                                                                                                                          ",0.0,2.0,0.000201045436269
3254,825.20,"Fracture of unspecified bone(s) of foot [except toes], closed",0.333333333333,3.0,0.000301568154403
3255,825.22,"Fracture of navicular [scaphoid] bone of foot, closed",0.0,1.0,0.000100522718134
3256,825.25,"Fracture of metatarsal bone(s), closed",0.0,7.0,0.00070365902694
3257,825.29,"Other fracture of tarsal and metatarsal bones, closed",0.0,2.0,0.000201045436269
3258,826.0,Closed fracture of one or more phalanges of foot,0.2,5.0,0.000502613590671
3259,829.0,"Fracture of unspecified bone, closed",0.0,1.0,0.000100522718134
3260,835.00,"Closed dislocation of hip, unspecified site",0.0,1.0,0.000100522718134
3261,836.0,"Tear of medial cartilage or meniscus of knee, current",0.214285714286,14.0,0.00140731805388
3262,836.1,"Tear of lateral cartilage or meniscus of knee, current",0.0,5.0,0.000502613590671
3263,836.2,"Other tear of cartilage or meniscus of knee, current",0.444444444444,9.0,0.000904704463209
3264,836.3,"Dislocation of patella, closed",0.0,1.0,0.000100522718134
3265,839.00,"Closed dislocation, cervical vertebra, unspecified",0.0,1.0,0.000100522718134
3266,839.05,"Closed dislocation, fifth cervical vertebra",0.333333333333,3.0,0.000301568154403
3267,839.20,"Closed dislocation, lumbar vertebra",0.333333333333,3.0,0.000301568154403
3268,839.21,"Closed dislocation, thoracic vertebra",0.333333333333,3.0,0.000301568154403
3269,840,Sprains and strains of shoulder and upper arm                                                                                                                                                                                                                  ,0.142857142857,21.0,0.00211097708082
3270,840.0,Acromioclavicular (joint) (ligament) sprain,0.4,5.0,0.000502613590671
3271,840.3,Infraspinatus (muscle) (tendon) sprain,0.0,4.0,0.000402090872537
3272,840.4,Rotator cuff (capsule) sprain,0.25,32.0,0.0032167269803
3273,840.5,Subscapularis (muscle) sprain,0.0,8.0,0.000804181745074
3274,840.6,Supraspinatus (muscle) (tendon) sprain,0.0,2.0,0.000201045436269
3275,840.7,Superior glenoid labrum lesion,0.5,4.0,0.000402090872537
3276,840.8,Sprain of other specified sites of shoulder and upper arm,0.1,10.0,0.00100522718134
3277,840.9,Sprain of unspecified site of shoulder and upper arm,0.25974025974,77.0,0.00774024929634
3278,841,Sprains and strains of elbow and forearm                                                                                                                                                                                                                       ,0.333333333333,3.0,0.000301568154403
3279,841.0,Radial collateral ligament sprain,0.0,1.0,0.000100522718134
3280,841.8,Sprain of other specified sites of elbow and forearm,0.5,2.0,0.000201045436269
3281,841.9,Sprain of unspecified site of elbow and forearm,0.166666666667,6.0,0.000603136308806
3282,842,Sprains and strains of wrist and hand                                                                                                                                                                                                                          ,0.0,2.0,0.000201045436269
3283,842.0,Wrist sprain                                                                                                                                                                                                                                                   ,0.0,10.0,0.00100522718134
3284,842.00,Sprain of unspecified site of wrist,0.0526315789474,19.0,0.00190993164455
3285,842.02,Sprain of radiocarpal (joint) (ligament) of wrist,0.5,2.0,0.000201045436269
3286,842.1,Hand sprain                                                                                                                                                                                                                                                    ,0.0,1.0,0.000100522718134
3287,842.10,Sprain of unspecified site of hand,0.0769230769231,13.0,0.00130679533575
3288,842.11,Sprain of carpometacarpal (joint) of hand,0.0,2.0,0.000201045436269
3289,842.12,Sprain of metacarpophalangeal (joint) of hand,0.0,2.0,0.000201045436269
3290,842.13,Sprain of interphalangeal (joint) of hand,0.5,6.0,0.000603136308806
3291,842.19,Other hand sprain,0.0,1.0,0.000100522718134
3292,843,Sprains and strains of hip and thigh                                                                                                                                                                                                                           ,0.0,10.0,0.00100522718134
3293,843.0,Iliofemoral (ligament) sprain,0.6,5.0,0.000502613590671
3294,843.8,Sprain of other specified sites of hip and thigh,0.0769230769231,13.0,0.00130679533575
3295,843.9,Sprain of unspecified site of hip and thigh,0.142857142857,21.0,0.00211097708082
3296,844,Sprains and strains of knee and leg                                                                                                                                                                                                                            ,0.222222222222,9.0,0.000904704463209
3297,844.0,Sprain of lateral collateral ligament of knee,0.0909090909091,11.0,0.00110574989948
3298,844.1,Sprain of medial collateral ligament of knee,0.2,20.0,0.00201045436269
3299,844.2,Sprain of cruciate ligament of knee,0.285714285714,7.0,0.00070365902694
3300,844.3,"Sprain of tibiofibular (joint) (ligament) superior, of knee",0.0,1.0,0.000100522718134
3301,844.8,Sprain of other specified sites of knee and leg,0.1875,16.0,0.00160836349015
3302,844.9,Sprain of unspecified site of knee and leg,0.104166666667,48.0,0.00482509047045
3303,845,Sprains and strains of ankle and foot                                                                                                                                                                                                                          ,0.0,5.0,0.000502613590671
3304,845.0,Ankle sprain                                                                                                                                                                                                                                                   ,0.117647058824,17.0,0.00170888620828
3305,845.00,Unspecified site of ankle sprain,0.116279069767,43.0,0.00432247687977
3306,845.02,Calcaneofibular (ligament) ankle sprain,0.0,2.0,0.000201045436269
3307,845.03,"Tibiofibular (ligament) sprain, distal",0.333333333333,3.0,0.000301568154403
3308,845.09,Other ankle sprain,0.125,8.0,0.000804181745074
3309,845.1,Foot sprain                                                                                                                                                                                                                                                    ,0.0,2.0,0.000201045436269
3310,845.10,Unspecified site of foot sprain,0.125,8.0,0.000804181745074
3311,845.12,Metatarsophalangeal (joint) sprain,0.0,1.0,0.000100522718134
3312,845.13,"Interphalangeal (joint), toe sprain",0.0,2.0,0.000201045436269
